molecule_id,created_on,updated_on,hid,smiles,smiles_wo_block,commercially_available,CAS,molecule_type_id
a0dfd0e5-5d1b-45de-b92e-75f63b5b6f1b,2022-01-18T13:22:24.464907,2022-01-18T13:22:24.464907,C093,NS(=O)(=O)c1cc(Br)ccc1Br,Cc1ccc(C)c(S(N)(=O)=O)c1,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
e8628076-0287-4540-b2f3-1e72dbde1f94,2022-01-18T13:22:32.689200,2022-01-18T13:22:32.689200,C094,Brc1ccc(Br)o1,Cc1ccc(C)o1,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
f09a7991-2c0e-4371-ab23-028a6188f9c0,2022-01-18T13:22:48.919881,2022-01-18T13:22:48.919881,C096,O=C(O)c1cc(Br)ncc1Br,Cc1cc(C(=O)O)c(C)cn1,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
19e463e9-1db3-4748-940e-0419b4686612,2022-01-18T13:22:57.089648,2022-01-18T13:22:57.089648,C097,Brc1cnc(Br)cn1,Cc1cnc(C)cn1,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
2c4a91c1-54ab-4fbf-b0b6-4573788c356b,2022-01-18T13:23:05.354189,2022-01-18T13:23:05.354189,C098,Brc1ccc(Br)nc1,Cc1ccc(C)nc1,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
8cbd5bd7-263b-46cb-aad3-a6613159f32b,2022-01-18T13:23:14.667076,2022-01-18T13:23:14.667076,C099,O=C(O)c1cc(Br)c(C(=O)O)cc1Br,Cc1cc(C(=O)O)c(C)cc1C(=O)O,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
59edf1dc-979a-4b52-95ca-856ef07bc533,2022-01-18T13:23:40.589843,2022-01-18T13:23:40.589843,C101,O=C(O)c1c(Br)sc(Br)c1C(=O)O,Cc1sc(C)c(C(=O)O)c1C(=O)O,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
c9253413-edb0-475c-86af-b2be859c1775,2022-01-18T13:24:05.613424,2022-01-18T13:24:05.613424,C104,Oc1c(Br)cc(F)cc1Br,Cc1cc(F)cc(C)c1O,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
2db9ffef-c214-4d87-a08f-080466f60264,2022-01-18T13:24:13.744224,2022-01-18T13:24:13.744224,C105,COc1c(Br)cc(C)cc1Br,COc1c(C)cc(C)cc1C,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
64206442-5d34-4921-ae4c-63d0fd28c738,2022-01-18T13:24:55.581316,2022-01-18T13:24:55.581316,C110,NC(=O)c1ccc(Br)nc1Br,Cc1ccc(C(N)=O)c(C)n1,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
98029346-351f-4cf8-9fe2-d6e9a3a2152c,2022-01-18T13:25:03.803602,2022-01-18T13:25:03.803602,C111,Nc1c(C(=O)O)cc(Br)c(F)c1Br,Cc1cc(C(=O)O)c(N)c(C)c1F,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
17ac0b7b-ccef-4dbf-aa75-7c931702ce8a,2022-01-18T13:25:28.752483,2022-01-18T13:25:28.752483,C114,CC(C)(C)n1cc(Br)c(Br)n1,Cc1cn(C(C)(C)C)nc1C,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
b025a5e8-8ed6-4c56-a6c6-8a310eb26dcc,2022-01-18T13:25:37.247026,2022-01-18T13:25:37.247026,C115,Brc1cocc1Br,Cc1cocc1C,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
b0ee7203-c40b-4f5b-9b32-c647bd61ddf1,2022-01-18T13:25:45.623169,2022-01-18T13:25:45.623169,C116,O=C(O)c1scc(Br)c1Br,Cc1csc(C(=O)O)c1C,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
779e80b1-0573-4f7b-8a64-604b03954b1e,2022-01-18T13:25:54.388405,2022-01-18T13:25:54.388405,C117,Fc1ncc(Br)cc1Br,Cc1cnc(F)c(C)c1,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
b5a10885-9960-47ae-a4c5-f32cd3a60b2e,2022-01-18T13:18:14.042803,2022-01-18T13:18:14.042803,C063,Brc1ccc(OCC2CCCCO2)c(Br)c1,Cc1ccc(OCC2CCCCO2)c(C)c1,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
3ccf2990-d236-407f-8c37-c1c472f505d8,2022-01-18T13:18:22.693128,2022-01-18T13:18:22.693128,C064,N#CCc1cc(Br)ccc1Br,Cc1ccc(C)c(CC#N)c1,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
325b6e7f-facb-4d1d-a1ac-c85de0997ffd,2022-01-18T13:19:56.889888,2022-01-18T13:19:56.889888,C075,O=C(O)Cc1ccc(Br)cc1Br,Cc1ccc(CC(=O)O)c(C)c1,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
057bf022-0349-4141-9367-9d62f16003dc,2022-01-18T13:20:05.091607,2022-01-18T13:20:05.091607,C076,N#Cc1ccc(Br)cc1Br,Cc1ccc(C#N)c(C)c1,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
a32656ec-d70c-42f5-918f-f6609fe2a759,2022-01-18T13:20:29.653871,2022-01-18T13:20:29.653871,C079,Cc1ccc(Br)cc1Br,Cc1ccc(C)c(C)c1,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
eda5a7bc-ef6b-49e5-9797-4f067dd2d882,2022-01-18T13:20:37.846790,2022-01-18T13:20:37.846790,C080,Brc1nnc(Br)s1,Cc1nnc(C)s1,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
c6b6b086-7f2a-40d9-a420-d3f03803ed4b,2022-01-18T13:20:54.197562,2022-01-18T13:20:54.197562,C082,CCCCc1cc(Br)sc1Br,CCCCc1cc(C)sc1C,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
44af7420-43ad-4407-8db9-c564e8daec4e,2022-01-18T13:21:02.434665,2022-01-18T13:21:02.434665,C083,Brc1cc(C2CCCCC2)c(Br)s1,Cc1cc(C2CCCCC2)c(C)s1,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
f1f3e914-8154-4d6e-a89d-2e64f29671a2,2022-01-18T13:21:10.645116,2022-01-18T13:21:10.645116,C084,CCCCCCCCCCc1cc(Br)sc1Br,CCCCCCCCCCc1cc(C)sc1C,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
3092092e-6bfe-4831-8b42-54f3c51781bd,2022-01-18T13:21:35.460946,2022-01-18T13:21:35.460946,C087,Cc1cc(Br)sc1Br,Cc1cc(C)c(C)s1,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
41d901c4-a5bf-4b9a-a2c8-781cca5dde43,2022-01-18T13:21:43.721608,2022-01-18T13:21:43.721608,C088,CCCCCCCCc1cc(Br)sc1Br,CCCCCCCCc1cc(C)sc1C,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
c456b99c-1e3c-4623-8230-a0db1c85555c,2022-01-18T13:21:51.933557,2022-01-18T13:21:51.933557,C089,Cc1cc(Br)cnc1Br,Cc1cnc(C)c(C)c1,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
ca54573c-46ab-4104-a690-4cd8113e4ca5,2022-01-18T13:22:08.067422,2022-01-18T13:22:08.067422,C091,COc1cc(Br)ncc1Br,COc1cc(C)ncc1C,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
b074775e-95d5-43a7-bbbd-1a0840a3ddf5,2022-01-18T13:22:16.283676,2022-01-18T13:22:16.283676,C092,Cc1cc(Br)ncc1Br,Cc1cc(C)c(C)cn1,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
81bc9e56-7db5-49dc-9622-1bfefe4fad12,2022-01-18T13:22:40.723094,2022-01-18T13:22:40.723094,C095,CC(C)[Si](C(C)C)(C(C)C)n1cc(Br)c(Br)c1,Cc1cn([Si](C(C)C)(C(C)C)C(C)C)cc1C,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
bcbe7386-27ed-47a1-8716-d443366626cb,2022-01-18T13:23:27.039457,2022-01-18T13:23:27.039457,C100,Brc1cnc(Br)s1,Cc1cnc(C)s1,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
4c7c148e-8431-4e5e-a3b9-e4a7bb487080,2022-01-18T13:23:49.182374,2022-01-18T13:23:49.182374,C102,Nc1c(Br)cc(OC(F)(F)F)cc1Br,Cc1cc(OC(F)(F)F)cc(C)c1N,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
1237a505-6c65-46f9-9e7a-ceab2b364735,2022-01-18T13:23:57.283517,2022-01-18T13:23:57.283517,C103,Nc1c(Br)cc(F)cc1Br,Cc1cc(F)cc(C)c1N,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
11399bf7-b43e-4425-8d0c-fd1d34fff40d,2022-01-18T13:24:21.926332,2022-01-18T13:24:21.926332,C106,CC(C)(C)c1cc(Br)c(N)c(Br)c1,Cc1cc(C(C)(C)C)cc(C)c1N,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
1a0aad4a-c2dd-48d9-b7a6-84c07bf6f83e,2022-01-18T13:24:31.102957,2022-01-18T13:24:31.102957,C107,Nc1c(Br)cccc1Br,Cc1cccc(C)c1N,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
a8005edf-cc4c-47a4-a962-b4ffbac6c094,2022-01-18T13:24:39.216223,2022-01-18T13:24:39.216223,C108,N#Cc1c(Br)cccc1Br,Cc1cccc(C)c1C#N,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
b799eaee-4a92-474f-a944-60b7889baf9f,2022-01-18T13:24:47.402707,2022-01-18T13:24:47.402707,C109,CC(C)(C)OC(=O)n1nc(Br)nc1Br,Cc1nc(C)n(C(=O)OC(C)(C)C)n1,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
5b2cd465-322c-427c-bdc5-1a4e0d6684b9,2022-01-18T13:25:12.076903,2022-01-18T13:25:12.076903,C112,Cc1nc(N)c(Br)nc1Br,Cc1nc(C)c(N)nc1C,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
aae5f35f-1555-4c00-889c-3dc10d427a4a,2022-01-18T13:25:20.154461,2022-01-18T13:25:20.154461,C113,Nc1ncc(Br)nc1Br,Cc1cnc(N)c(C)n1,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
30238652-7000-40fc-b90a-ded824511f53,2022-01-18T13:26:03.133304,2022-01-18T13:26:03.133304,C118,COc1ncc(Br)cc1Br,COc1ncc(C)cc1C,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
17738c00-d128-476a-a59a-ea0363b65fb0,2022-01-18T13:26:11.324322,2022-01-18T13:26:11.324322,C119,COc1c(Br)cc(N)cc1Br,COc1c(C)cc(N)cc1C,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
918c4802-e385-4e0d-bd03-32df2949d421,2022-01-18T13:26:19.941792,2022-01-18T13:26:19.941792,C120,Nc1nc(F)c(Br)cc1Br,Cc1cc(C)c(F)nc1N,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
e10ae2cd-e8ad-499f-a9cb-6a0ca1b92a1c,2022-01-18T13:26:28.391875,2022-01-18T13:26:28.391875,C121,Cc1nc(NN)c(Br)cc1Br,Cc1cc(C)c(NN)nc1C,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
14355607-a3b7-4e05-a9fb-0dcbc34cd4cd,2022-01-18T13:26:36.799082,2022-01-18T13:26:36.799082,C122,COc1cc(Br)cc(Br)c1,COc1cc(C)cc(C)c1,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
d42282bd-2948-4c77-8731-733340478277,2022-01-18T13:26:45.015942,2022-01-18T13:26:45.015942,C123,N#Cc1cc(Br)cc(Br)c1,Cc1cc(C)cc(C#N)c1,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
bf582d0c-a952-4c60-9b32-28cb12f73914,2022-01-18T13:26:53.391500,2022-01-18T13:26:53.391500,C124,OCc1cc(Br)cc(Br)c1,Cc1cc(C)cc(CO)c1,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
db24e212-5466-4215-9b5e-9029612a5002,2022-01-18T13:27:02.085030,2022-01-18T13:27:02.085030,C125,Oc1cc(Br)cc(Br)c1,Cc1cc(C)cc(O)c1,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
f56e5385-fd3a-460d-b7b3-38f1ca8a978d,2022-01-18T13:27:11.536659,2022-01-18T13:27:11.536659,C126,N#Cc1ncc(Br)cc1Br,Cc1cnc(C#N)c(C)c1,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
c8b8b085-6e62-4ae3-922c-c7f417d9b4f2,2022-01-18T13:27:20.027400,2022-01-18T13:27:20.027400,C127,O=C(O)c1c(Br)cncc1Br,Cc1cncc(C)c1C(=O)O,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
6f034aaa-b93f-4248-8b50-ba96a50885e8,2022-01-18T13:27:28.481147,2022-01-18T13:27:28.481147,C128,Cc1nc(Br)ccc1Br,Cc1ccc(C)c(C)n1,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
e084c2d0-56b7-4895-904e-a691716295ce,2022-01-18T13:27:36.952166,2022-01-18T13:27:36.952166,C129,Cc1cc(Br)nnc1Br,Cc1cc(C)c(C)nn1,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
fb544fb8-5588-41af-ab92-fcc8c3b4e052,2022-01-18T13:27:45.565477,2022-01-18T13:27:45.565477,C130,CCCCCCN1c2ccc(Br)cc2Sc2cc(Br)ccc21,CCCCCCN1c2ccc(C)cc2Sc2cc(C)ccc21,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
7c721140-9865-4689-827c-060c60c7dcb0,2022-01-18T13:27:53.578963,2022-01-18T13:27:53.578963,C131,CC(=O)Nc1n[nH]c(Br)c1Br,CC(=O)Nc1n[nH]c(C)c1C,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
420a3044-2608-4ec5-bf11-aca784673a49,2022-01-18T13:28:02.141731,2022-01-18T13:28:02.141731,C132,Cc1nn(C)c(Br)c1Br,Cc1nn(C)c(C)c1C,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
4ead2dd2-5d50-4b80-bd30-a25b70c2ca22,2022-01-18T13:28:10.130777,2022-01-18T13:28:10.130777,C133,Cn1nnc(Br)c1Br,Cc1nnn(C)c1C,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
88a0d73c-fb82-470d-a917-33e709448be5,2022-01-18T13:28:18.529306,2022-01-18T13:28:18.529306,C134,O=C(O)c1cc(Br)c(Br)o1,Cc1cc(C(=O)O)oc1C,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
37620557-0bb6-4ce1-bd59-61763bc8d542,2022-01-18T13:28:27.367723,2022-01-18T13:28:27.367723,C135,Nc1[nH]nc(Br)c1Br,Cc1n[nH]c(N)c1C,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
769b14f4-bf36-4058-b711-31ad547cf37f,2022-01-18T13:28:35.740611,2022-01-18T13:28:35.740611,C136,COc1c(Br)cc(Br)c(F)c1F,COc1c(C)cc(C)c(F)c1F,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
02ed734e-eec5-4565-b569-2bfef6528729,2022-01-18T13:28:43.775715,2022-01-18T13:28:43.775715,C137,Oc1c(Br)cc(Br)c(F)c1F,Cc1cc(C)c(F)c(F)c1O,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
2cb2c4f3-c5a0-4b7b-aaca-ff001a85865f,2022-01-18T13:28:52.215345,2022-01-18T13:28:52.215345,C138,Nc1c(Br)cc2nc[nH]c2c1Br,Cc1cc2nc[nH]c2c(C)c1N,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
9e73a154-7311-450d-8e6f-be3472838fd2,2022-01-18T13:29:00.976364,2022-01-18T13:29:00.976364,C139,S=c1[nH]c2c(Br)cc(Br)cc2o1,Cc1cc(C)c2[nH]c(=S)oc2c1,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
40453e90-c496-49bc-b27b-5268457a6e2f,2022-01-18T13:29:09.380816,2022-01-18T13:29:09.380816,C140,O=C(O)c1cnc(Br)cc1Br,Cc1cc(C)c(C(=O)O)cn1,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
7bbc65ae-1d3f-449d-b2c2-b0d5946b7c21,2022-01-18T13:29:17.901004,2022-01-18T13:29:17.901004,C141,Nc1nnc(Br)cc1Br,Cc1cc(C)c(N)nn1,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
666dd0b3-45d0-43eb-ad8a-70801671e570,2022-01-18T13:29:26.529279,2022-01-18T13:29:26.529279,C142,Brc1ccc(Br)c2[nH]ccc12,Cc1ccc(C)c2[nH]ccc12,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
fe785a91-69bf-4cdc-96fa-b72bcd6443ed,2022-01-18T13:29:34.896156,2022-01-18T13:29:34.896156,C143,Brc1ccc(Br)c2n[se]nc12,Cc1ccc(C)c2n[se]nc12,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
d83b8577-2195-4120-8100-2287eb8cfb29,2022-01-18T13:29:43.181558,2022-01-18T13:29:43.181558,C144,Fc1c(F)c(Br)c2nsnc2c1Br,Cc1c(F)c(F)c(C)c2nsnc12,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
9473dbca-8266-422e-8023-37f07fc99b08,2022-01-18T13:30:06.693113,2022-01-18T13:30:06.693113,C145,Brc1ccc(/C=C/c2ccc(Br)cc2)cc1,Cc1ccc(/C=C/c2ccc(C)cc2)cc1,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
07080a97-66f4-4627-a94f-e1911484376b,2022-01-18T13:30:15.213263,2022-01-18T13:30:15.213263,C146,Brc1ccc(-c2ccc(Br)s2)s1,Cc1ccc(-c2ccc(C)s2)s1,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
69f271b5-ae49-4c30-b083-bff855726a65,2022-01-18T13:30:23.373986,2022-01-18T13:30:23.373986,C147,Brc1cc2nsnc2cc1Br,Cc1cc2nsnc2cc1C,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
28bdc7d5-2ce5-4a39-b305-d97b8cb8969f,2022-01-18T13:30:31.665473,2022-01-18T13:30:31.665473,C148,O=c1[nH]cnc2[nH]c(Br)c(Br)c12,Cc1[nH]c2nc[nH]c(=O)c2c1C,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
4ebc04ee-00c7-4928-a2b1-9b59ff370cd8,2022-01-18T13:30:40.460631,2022-01-18T13:30:40.460631,C149,O=C1Nc2c(Br)cc(Br)cc2C1=O,Cc1cc(C)c2c(c1)C(=O)C(=O)N2,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
3636f5f5-df65-4bb7-80df-ee87e6c485a2,2022-01-18T13:30:48.513070,2022-01-18T13:30:48.513070,C150,COc1cc(Br)c2ncccc2c1Br,COc1cc(C)c2ncccc2c1C,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
619619d4-eb8d-46aa-8ad0-54874216c6e5,2022-01-18T13:30:57.029877,2022-01-18T13:30:57.029877,C151,Brc1cc(Br)c2nccn2c1,Cc1cc(C)c2nccn2c1,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
259dca8d-9cbc-4db1-8fd8-91965f2da7d4,2022-01-18T13:31:05.081810,2022-01-18T13:31:05.081810,C152,Brc1cc(Br)c2nccn2n1,Cc1cc(C)c2nccn2n1,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
804255bc-a172-4905-a2cb-e3e0a70b2f92,2022-01-18T13:31:13.569910,2022-01-18T13:31:13.569910,C153,O=C(O)CCCCCCOc1cc(Br)cc(Br)c1,Cc1cc(C)cc(OCCCCCCC(=O)O)c1,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
724c6564-5f4d-4564-9382-1235551899ed,2022-01-18T13:31:21.768605,2022-01-18T13:31:21.768605,C154,Brc1cc(Br)cc(N2CCC3(CC2)OCCO3)c1,Cc1cc(C)cc(N2CCC3(CC2)OCCO3)c1,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
c5b94467-2ff2-4709-9dfc-359d6cc132fe,2022-01-18T13:31:29.950901,2022-01-18T13:31:29.950901,C155,COC(=O)c1cc(Br)c(C(=O)OC)cc1Br,COC(=O)c1cc(C)c(C(=O)OC)cc1C,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
d738afb7-baee-45dc-8369-51032110d5b5,2022-01-18T13:31:38.284789,2022-01-18T13:31:38.284789,C156,CCOC(=O)c1nc(Br)oc1Br,CCOC(=O)c1nc(C)oc1C,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
c1e5ad37-d70f-43df-9675-9e8bc02788cf,2022-01-18T13:31:46.740645,2022-01-18T13:31:46.740645,C157,CCOC(=O)c1cc(Br)oc1Br,CCOC(=O)c1cc(C)oc1C,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
fc39568a-3cb8-4cd1-b62c-10606e145a76,2022-01-18T13:31:55.009179,2022-01-18T13:31:55.009179,C158,COC(=O)c1cc(Br)oc1Br,COC(=O)c1cc(C)oc1C,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
12ddaa1d-2f43-4549-b188-1a404ef0ae29,2022-01-18T13:32:03.139241,2022-01-18T13:32:03.139241,C159,COC(=O)c1cc(Br)cnc1Br,COC(=O)c1cc(C)cnc1C,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
18f33cf6-0027-4a2e-9adb-ed81b90c28b1,2022-01-18T13:32:11.446447,2022-01-18T13:32:11.446447,C160,COC(=O)c1cc(Br)c(F)c(Br)c1N,COC(=O)c1cc(C)c(F)c(C)c1N,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
53504ca5-0100-4358-b958-f62002bd024d,2022-01-18T13:32:19.841585,2022-01-18T13:32:19.841585,C161,COC(=O)c1cc(Br)c(Br)[nH]1,COC(=O)c1cc(C)c(C)[nH]1,False,,85e4af58-6d1e-49cb-88bd-7efe7773bb64
